;docid;docnumber;docdate;parent;request;date;hour;name;federal_district;region_with_type;city;timezone;lat;lon;local_time
2006;445763;О-З-01012-001;2023-08-09 10:21:01.474984+03:00;445694;1027802505279;2023-08-09;10;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-08-09 10:21:01.474984+03:00
2007;445476;З-01008;2023-08-08 13:00:01.964065+03:00;0;1022601977364;2023-08-08;13;ГБПОУ СРМК;Северо-Кавказский;Ставропольский край;Ставрополь;UTC+3;45.061791;41.9272334;2023-08-08 13:00:01.964065+03:00
2008;507438;О-З-02667-010;2023-10-24 16:00:02.441869+03:00;506666;1022100976347;2023-10-24;16;"ГАПОУ ЧР ""ЧПК"" МИНОБРАЗОВАНИЯ ЧУВАШИИ";Приволжский;Чувашская республика - Чувашия;Чебоксары;UTC+3;56.1376407;47.2848686;2023-10-24 16:00:02.441869+03:00
2009;445743;ОП-З-01012-001;2023-08-09 10:15:30.745094+03:00;445694;1027802505279;2023-08-09;10;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-08-09 10:15:30.745094+03:00
2010;446107;ОП-З-01012-002;2023-08-10 10:15:22.236783+03:00;445694;1027802505279;2023-08-10;10;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-08-10 10:15:22.236783+03:00
2011;445494;ОП-З-01008-001;2023-08-08 13:29:12.940318+03:00;445476;1022601977364;2023-08-08;13;ГБПОУ СРМК;Северо-Кавказский;Ставропольский край;Ставрополь;UTC+3;45.061791;41.9272334;2023-08-08 13:29:12.940318+03:00
2012;449034;ОП-З-01099-001;2023-08-17 11:44:59.527139+03:00;448958;1020502631698;2023-08-17;11;"ГБОУ РД ""РМЛИ ДОД""";Северо-Кавказский;Респ Дагестан;Махачкала;UTC+3;42.9632995;47.4907633;2023-08-17 11:44:59.527139+03:00
2013;463502;ОП-З-01558-001;2023-09-06 12:22:03.990940+03:00;463491;1030203921076;2023-09-06;12;ГБПОУ УКРТБ;Приволжский;Респ Башкортостан;Уфа;UTC+5;54.716255;56.0146359;2023-09-06 14:22:03.990940+05:00
2014;444990;ОП-З-00981-001;2023-08-07 12:45:55.278066+03:00;444950;1027802505279;2023-08-07;12;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-08-07 12:45:55.278066+03:00
2015;431321;З-00541;2023-07-10 16:25:02.024847+03:00;0;1033500072660;2023-07-10;16;"БОУ ВО ""ВОЛОГОДСКИЙ МНОГОПРОФИЛЬНЫЙ ЛИЦЕЙ""";Северо-Западный;Вологодская обл;Вологда;UTC+3;59.2302017;39.8695413;2023-07-10 16:25:02.024847+03:00
2016;467917;ОП-З-01629-002;2023-09-08 12:01:54.400584+03:00;465989;1022701295011;2023-09-08;12;КГБ ПОУ ХТТТ;Дальневосточный;Хабаровский край;Хабаровск;UTC+10;48.4441749;135.1416054;2023-09-08 19:01:54.400584+10:00
2017;467907;ОП-З-01678-001;2023-09-08 12:00:05.276428+03:00;467672;1057747900143;2023-09-08;12;УРАЛЬСКИЙ ИНСТИТУТ ГПС МЧС РОССИИ;Уральский;Свердловская обл;Екатеринбург;UTC+5;56.8466706;60.6467496;2023-09-08 14:00:05.276428+05:00
2018;469583;ОП-З-01527-003;2023-09-11 10:16:37.122027+03:00;462485;1026103275440;2023-09-11;10;"ГБПОУ РО ""РКСИ""";Южный;Ростовская обл;Ростов-на-Дону;UTC+3;47.2147089;39.704794;2023-09-11 10:16:37.122027+03:00
2019;470385;З-01765;2023-09-11 14:08:01.585729+03:00;0;1025901702485;2023-09-11;14;"ГБПОУ ""БПТ""";Приволжский;Пермский край;Березники;UTC+5;59.4117243;56.786397;2023-09-11 16:08:01.585729+05:00
2020;479791;О-З-01976-003;2023-09-20 11:20:01.854085+03:00;477789;1023801748761;2023-09-20;11;ФГБОУ ВО ИРГУПС;Сибирский;Иркутская обл;Иркутск;UTC+8;52.2706224;104.2610916;2023-09-20 16:20:01.854085+08:00
2021;445694;З-01012;2023-08-08 17:56:01.765003+03:00;0;1027802505279;2023-08-08;17;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-08-08 17:56:01.765003+03:00
2022;456137;О-З-01339-001;2023-08-30 17:13:01.545963+03:00;456127;1037800006089;2023-08-30;17;САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, САНКТ-ПЕТЕРБУРГСКИЙ УНИВЕРСИТЕТ ИЛИ СПБГУ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.94074;30.300246;2023-08-30 17:13:01.545963+03:00
2023;445413;ОП-З-00980-001;2023-08-08 11:55:33.013350+03:00;444931;1021500582278;2023-08-08;11;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-08-08 11:55:33.013350+03:00
2024;446670;ОП-З-00972-002;2023-08-11 11:41:40.165878+03:00;444738;1160726050803;2023-08-11;11;"ГБОУ ""ДАТ ""СОЛНЕЧНЫЙ ГОРОД"" МИНПРОСВЕЩЕНИЯ КБР";Северо-Кавказский;Кабардино-Балкарская Респ;Нальчик;UTC+3;43.47996;43.630284;2023-08-11 11:41:40.165878+03:00
2025;460107;ОП-З-01414-003;2023-09-04 15:49:46.487248+03:00;458693;1023101677323;2023-09-04;15;"ОГАПОУ ""БЕЛГОРОДСКИЙ ИНДУСТРИАЛЬНЫЙ КОЛЛЕДЖ""";Центральный;Белгородская обл;Белгород;UTC+3;50.6106454;36.5807899;2023-09-04 15:49:46.487248+03:00
2026;445240;О-З-00884-002;2023-08-08 05:26:01.607587+03:00;442346;1142452001130;2023-08-08;5;ШКОЛА ДИСТАНЦИОННОГО ОБРАЗОВАНИЯ;Сибирский;Красноярский край;Красноярск;UTC+7;55.9947737;92.9440379;2023-08-08 09:26:01.607587+07:00
2027;505053;З-02629;2023-10-20 13:15:01.710699+03:00;0;1023201102572;2023-10-20;13;ГАПОУ БТЭИР ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА М.А.АФАНАСЬЕВА;Центральный;Брянская обл;Брянск;UTC+3;53.2789694;34.3940496;2023-10-20 13:15:01.710699+03:00
2028;427029;З-00441;2023-07-06 10:12:02.005087+03:00;0;1072130006740;2023-07-06;10;"МАОУ ""ГИМНАЗИЯ № 5"" Г. ЧЕБОКСАРЫ";Приволжский;Чувашская республика - Чувашия;Чебоксары;UTC+3;56.1371401;47.2436305;2023-07-06 10:12:02.005087+03:00
2029;445952;ОП-З-01023-001;2023-08-09 16:03:44.820446+03:00;445941;1023701830888;2023-08-09;16;ОГБПОУ ЮЖСКИЙ ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ;Центральный;Ивановская обл;Южа;UTC+3;56.5813375;42.0169696;2023-08-09 16:03:44.820446+03:00
2030;473573;ОП-З-01769-003;2023-09-13 13:09:39.352898+03:00;470528;1022100909710;2023-09-13;13;НОВОЧЕБОКСАРСКИЙ ХИМИКО-МЕХАНИЧЕСКИЙ ТЕХНИКУМ МИНОБРАЗОВАНИЯ ЧУВАШИИ;Приволжский;Чувашская республика - Чувашия;Новочебоксарск;UTC+3;56.1250486;47.5035347;2023-09-13 13:09:39.352898+03:00
2031;460774;ОП-З-01458-003;2023-09-05 07:17:37.725620+03:00;459991;1025602002007;2023-09-05;7;ГАПОУ ОНТ ИМ. В.А. СОРОКИНА;Приволжский;Оренбургская обл;Орск;UTC+5;51.2450357;58.4626669;2023-09-05 09:17:37.725620+05:00
2032;452477;О-З-00980-001;2023-08-25 13:45:02.159459+03:00;444931;1021500582278;2023-08-25;13;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-08-25 13:45:02.159459+03:00
2033;446134;З-01028;2023-08-10 11:04:02.111538+03:00;0;1027802505279;2023-08-10;11;"ФГАОУ ВО СПБПУ,СПБПУ,ФГАОУ ВО ""СПБПУ"", САНКТ-ПЕТЕРБУРГСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ПЕТРА ВЕЛИКОГО";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;60.0075321;30.3730651;2023-08-10 11:04:02.111538+03:00
2034;483568;О-З-02117-001;2023-09-26 15:06:01.465171+03:00;483402;1034316526342;2023-09-26;15;"КОГПОБУ ""КИРОВСКИЙ АВИАЦИОННЫЙ ТЕХНИКУМ""";Приволжский;Кировская обл;Киров;UTC+3;58.611818;49.656048;2023-09-26 15:06:01.465171+03:00
2035;445422;ОП-З-01003-001;2023-08-08 11:54:19.231002+03:00;445206;1024200715802;2023-08-08;11;"ГБПОУ КГТТ ИМ. КОЖЕВИНА В.Г., ГБПОУ ""КЕМЕРОВСКИЙ ГОРНОТЕХНИЧЕСКИЙ ТЕХНИКУМ ИМЕНИ КОЖЕВИНА В.Г.""";Сибирский;Кемеровская область - Кузбасс;Кемерово;UTC+7;55.3984948;86.116474;2023-08-08 15:54:19.231002+07:00
2036;497320;ОП-З-02451-001;2023-10-11 15:04:07.648655+03:00;497309;1022301215947;2023-10-11;15;"ГБПОУ КК ""КТЭК""";Южный;Краснодарский край;Краснодар;UTC+3;45.0471747;38.9760297;2023-10-11 15:04:07.648655+03:00
2037;461781;З-01508;2023-09-05 14:38:02.423049+03:00;0;1034316526342;2023-09-05;14;"КОГПОБУ ""КИРОВСКИЙ АВИАЦИОННЫЙ ТЕХНИКУМ""";Приволжский;Кировская обл;Киров;UTC+3;58.611818;49.656048;2023-09-05 14:38:02.423049+03:00
2038;445783;ОП-З-01015-001;2023-08-09 10:31:27.186608+03:00;445772;1159102004050;2023-08-09;10;"ГАПОУ РК ""КМК""";Южный;Респ Крым;Симферополь;UTC+3;44.966766;34.090769;2023-08-09 10:31:27.186608+03:00
2039;434216;ОП-З-00597-002;2023-07-14 10:29:55.413807+03:00;433385;1027809197635;2023-07-14;10;СПБГУТ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.93502;30.317952;2023-07-14 10:29:55.413807+03:00
2040;445437;ОП-З-00983-001;2023-08-08 11:57:45.928419+03:00;444978;1027101506167;2023-08-08;11;"ГПОУ ТО ""ТЭК""";Центральный;Тульская обл;Щекино;UTC+3;54.0007842;37.5091277;2023-08-08 11:57:45.928419+03:00
2041;446285;О-З-01023-001;2023-08-10 15:26:01.918642+03:00;445941;1023701830888;2023-08-10;15;ОГБПОУ ЮЖСКИЙ ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ;Центральный;Ивановская обл;Южа;UTC+3;56.5813375;42.0169696;2023-08-10 15:26:01.918642+03:00
2042;442346;З-00884;2023-08-01 05:37:01.698646+03:00;0;1142452001130;2023-08-01;5;ШКОЛА ДИСТАНЦИОННОГО ОБРАЗОВАНИЯ;Сибирский;Красноярский край;Красноярск;UTC+7;55.9947737;92.9440379;2023-08-01 09:37:01.698646+07:00
2043;445302;О-З-00990-004;2023-08-08 09:59:01.874741+03:00;445058;2023080167000;2023-08-08;9;;;;;;;;2023-08-08 09:59:01.874741+03:00
2044;475504;З-01916;2023-09-15 05:29:02.148688+03:00;0;1022200882362;2023-09-15;5;"КГБПОУ ""ЯРОВСКОЙ ПОЛИТЕХНИЧЕСКИЙ ТЕХНИКУМ""";Сибирский;Алтайский край;Яровое;UTC+7;52.914494;78.563995;2023-09-15 09:29:02.148688+07:00
2045;467493;ОП-З-01666-001;2023-09-08 10:15:05.976950+03:00;467410;1022301812500;2023-09-08;10;НАН ЧОУ ВО АКАДЕМИЯ ИМСИТ;Южный;Краснодарский край;Краснодар;UTC+3;45.063432;38.995714;2023-09-08 10:15:05.976950+03:00
2046;451879;ОП-З-01201-001;2023-08-24 09:42:11.977046+03:00;451773;1022501296520;2023-08-24;9;"МАОУ ЛИЦЕЙ ""ТЕХНИЧЕСКИЙ""";Дальневосточный;Приморский край;Владивосток;UTC+10;43.1127838;131.9269091;2023-08-24 16:42:11.977046+10:00
2047;445446;ОП-З-00978-001;2023-08-08 11:56:58.847857+03:00;444889;1024101031790;2023-08-08;11;"ФГБОУ ВО ""КАМЧАТГТУ""";Дальневосточный;Камчатский край;Петропавловск-Камчатский;UTC+12;53.0355797;158.6493131;2023-08-08 20:56:58.847857+12:00
2048;448708;ОП-З-01090-001;2023-08-17 09:21:17.216366+03:00;448687;1022701287652;2023-08-17;9;"ФГБОУ ВО ""ДАЛЬНЕВОСТОЧНЫЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ДАЛЬНЕВОСТОЧНЫЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ, ФГБОУ ВО ДВГУПС, ДВГУПС";Дальневосточный;Хабаровский край;Хабаровск;UTC+10;48.4935882;135.0632905;2023-08-17 16:21:17.216366+10:00
2049;448753;ОП-З-01092-001;2023-08-17 09:46:45.419364+03:00;448735;1026403670765;2023-08-17;9;САРАТОВСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМЕНИ Л.В. СОБИНОВА;Приволжский;Саратовская обл;Саратов;UTC+4;51.5298464;46.0344612;2023-08-17 10:46:45.419364+04:00
2050;446303;ОП-З-01020-002;2023-08-10 16:00:21.817496+03:00;445917;1027810232680;2023-08-10;16;"ГУАП,ФГАОУ ВО ГУАП,ФГАОУ ВО ""САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ АЭРОКОСМИЧЕСКОГО ПРИБОРОСТРОЕНИЯ"",САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ АЭРОКОСМИЧЕСКОГО ПРИБОРОСТРОЕНИЯ";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.9294588;30.2966347;2023-08-10 16:00:21.817496+03:00
2051;454443;ОП-З-01287-001;2023-08-29 16:22:12.703516+03:00;454432;1095803000028;2023-08-29;16;"ГБПОУ ""КМК""";Приволжский;Пензенская обл;Кузнецк;UTC+3;53.1194716;46.6004274;2023-08-29 16:22:12.703516+03:00
2052;449925;ОП-З-01074-002;2023-08-18 15:45:39.903302+03:00;448101;1022301215947;2023-08-18;15;"ГБПОУ КК ""КТЭК""";Южный;Краснодарский край;Краснодар;UTC+3;45.0471747;38.9760297;2023-08-18 15:45:39.903302+03:00
2053;445343;ОП-З-00884-003;2023-08-08 10:25:06.780007+03:00;442346;1142452001130;2023-08-08;10;ШКОЛА ДИСТАНЦИОННОГО ОБРАЗОВАНИЯ;Сибирский;Красноярский край;Красноярск;UTC+7;55.9947737;92.9440379;2023-08-08 14:25:06.780007+07:00
2054;481670;ОП-З-02069-002;2023-09-22 11:02:06.382158+03:00;481485;1033301806537;2023-09-22;11;"ГАПОУ ВО ""ВЛГК ИМ. СОВЕТКИНА""";Центральный;Владимирская обл;Владимир;UTC+3;56.1263544;40.3868986;2023-09-22 11:02:06.382158+03:00
2055;517803;О-З-03016-003;2023-11-15 14:01:02.220708+03:00;516766;1057747900143;2023-11-15;14;УРАЛЬСКИЙ ИНСТИТУТ ГПС МЧС РОССИИ;Уральский;Свердловская обл;Екатеринбург;UTC+5;56.8466706;60.6467496;2023-11-15 16:01:02.220708+05:00
2056;445277;О-З-00990-002;2023-08-08 09:58:02.018464+03:00;445058;2023080167000;2023-08-08;9;;;;;;;;2023-08-08 09:58:02.018464+03:00
2057;445317;О-З-00990-006;2023-08-08 10:04:01.844436+03:00;445058;2023080167000;2023-08-08;10;;;;;;;;2023-08-08 10:04:01.844436+03:00
2058;451975;О-З-01166-001;2023-08-24 11:08:02.487727+03:00;451295;1026101411225;2023-08-24;11;МБОУ СОШ № 52;Южный;Ростовская обл;;UTC+3;47.4053876;40.3017172;2023-08-24 11:08:02.487727+03:00
